#-------------------------------------------------------
#Reflectance
3000	0.875624233472
3010	0.876096714588
3020	0.876569195704
3030	0.877049015858
3040	0.877613075197
3050	0.878177134535
3060	0.878726952991
3070	0.879233104133
3080	0.879739255276
3090	0.880245406418
3100	0.880803752492
3110	0.881549423113
3120	0.882295093733
3130	0.883040764354
3140	0.883786434975
3150	0.884161297914
3160	0.884499019981
3170	0.884836742048
3180	0.885174464115
3190	0.885512186182
3200	0.885849908248
3210	0.886095305749
3220	0.886320632026
3230	0.886545958302
3240	0.886771284579
3250	0.886996610855
3260	0.887221937132
3270	0.887426564905
3280	0.887623778502
3290	0.887820992098
3300	0.888018205695
3310	0.888215419292
3320	0.888412632888
3330	0.888664799656
3340	0.888946334811
3350	0.889227869965
3360	0.889509405119
3370	0.889790940274
3380	0.890072475428
3390	0.890385776741
3400	0.890723498808
3410	0.891061220875
3420	0.891398942942
3430	0.891736665009
3440	0.892074387076
3450	0.892385261208
3460	0.892666796362
3470	0.892948331516
3480	0.893229866671
3490	0.893511401825
3500	0.893792936979
3510	0.894019443147
3520	0.894160414894
3530	0.894301386641
3540	0.894442358388
3550	0.894583330135
3560	0.894724301882
3570	0.894873939052
3580	0.895043034473
3590	0.895212129894
3600	0.895381225314
3610	0.895550320735
3620	0.895719416156
3630	0.895888511577
3640	0.896057606997
3650	0.896226702418
3660	0.896395797839
3670	0.896564893259
3680	0.89673398868
3690	0.896903084101
3700	0.897072179522
3710	0.897241274942
3720	0.897410370363
3730	0.897572359349
3740	0.897657067249
3750	0.897741775149
3760	0.897826483049
3770	0.897911190949
3780	0.897995898849
3790	0.898080692461
3800	0.898207600309
3810	0.898334508157
3820	0.898461416005
3830	0.898588323853
3840	0.898715231701
3850	0.898842139549
3860	0.898969047397
3870	0.899095955245
3880	0.899222863093
3890	0.899349770941
3900	0.899476678789
3910	0.899603586637
3920	0.899671698206
3930	0.899728265929
3940	0.899784833653
3950	0.899841401376
3960	0.899897969099
3970	0.899954536823
3980	0.900095984104
3990	0.900265079525
4000	0.900434174945
4010	0.900603270366
4020	0.900772365787
4030	0.900941461208
4040	0.901072848416
4050	0.90118569099
4060	0.901298533564
4070	0.901411376138
4080	0.901524218712
4090	0.901637061286
4100	0.901713531888
